"Cytosorbents Corp"	"CTSO"	"M - Nasdaq"	"56  - Healthcare"	"56101010 - Advanced Medical Equipment & Technology"	0.650	39.398	5.800	5.000	378.000	0.000	378.000	0.000	38.300	87.000	819.000	1417.000	65.900	0.870	1.370	11.730	25.400	-26.740	-32.840	-33.170	-30.000	-16.080	60.960	-71.160	11/28/2022	5.400	1.180	74.930	-29.200	-32.310	-34.180	-66.770	-24.500	43.607	43.561	43.488	43.478	43.397	43.318	43.243	43.224	43.359	38.819	32.255	30.719	27.614	25.434	24.886	-9999999999.990	12/05/2014	0.040	83.000	3586.000	245.640
"Continental AG (ADR)"	"CTTAY"	"O - Over the counter"	"53  - Consumer Cyclicals"	"53101020 - Auto, Truck & Motorcycle Parts"	1.540	1080.032	42.200	0.000	0.000	0.000	0.000	0.000	0.000	7.000	6.000	11.000	11911.300	0.000	5.830	40.640	51.800	12.770	2.370	-23.380	-20.400	-12.110	44.240	-47.330	11/28/2022	11.260	4.270	99.290	8.980	3.180	-24.540	-39.320	-7.370	2007.619	1989.683	1995.122	2000.000	1994.194	2004.779	1998.214	1999.486	2000.000	2000.000	2000.000	2000.000	2000.000	2000.000	2000.000	0.100	/  /	-9999999999.990	347.000	8857.000	2581.820
"Innovid Corp"	"CTV"	"N - New York"	"57  - Technology"	"57201020 - Software"	-9999999999.990	111.658	0.700	6.000	660.000	0.000	660.000	0.000	67.200	94.000	9273.000	3005.000	371.500	0.500	2.730	26.350	27.500	-27.010	-27.010	-43.940	-9999999999.990	-9999999999.990	-9999999999.990	-71.890	11/28/2022	9.944	1.620	95.400	-29.450	-26.430	-44.790	-67.610	-20.200	132.960	132.153	124.245	119.245	118.942	-9999999999.990	-9999999999.990	-9999999999.990	119.017	118.942	118.942	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	165.000	11292.000	1541.360
"Corteva Inc"	"CTVA"	"N - New York"	"54  - Consumer Non-Cyclicals"	"54102010 - Fishing & Farming"	0.740	713.061	0.000	2.000	-12.000	2.000	2.000	14.000	83.300	1604.000	28325.000	28762.000	47392.300	0.000	64.930	94.890	94.900	-0.630	4.880	3.210	35.600	34.040	25.600	38.650	11/28/2022	68.430	43.740	108.050	-3.960	5.710	1.660	59.740	11.770	718.700	723.000	727.000	729.300	733.800	737.300	743.400	746.300	735.900	748.700	749.500	749.400	748.815	748.815	-9999999999.990	-9999999999.990	/  /	-9999999999.990	2636.000	70238.000	228027.670
"Citius Pharmaceuticals Inc"	"CTXR"	"M - Nasdaq"	"56  - Healthcare"	"56202010 - Biotechnology & Medical Research"	1.120	133.822	8.400	0.000	0.000	0.000	0.000	0.000	11.200	70.000	518.000	1966.000	173.900	0.000	1.160	25.440	57.700	7.410	-7.200	25.410	36.100	80.170	109.730	-30.950	11/28/2022	2.010	0.831	107.190	3.800	-6.470	23.520	-20.450	-2.340	146.130	146.042	146.012	146.390	137.151	95.997	55.577	51.608	108.599	39.165	20.162	10.732	5.483	3.623	2.123	-9999999999.990	06/09/2017	0.067	473.000	10290.000	596.820
"CubeSmart"	"CUBE"	"N - New York"	"60  - Real Estate"	"60102040 - REITs - Specialized"	0.550	223.156	0.000	1.000	1.000	0.000	1.000	0.000	98.300	512.000	13649.000	22442.000	9070.600	0.000	38.910	67.860	67.900	-7.070	-18.220	-14.280	8.100	10.870	24.740	-27.610	11/28/2022	57.340	36.820	91.380	-10.190	-17.580	-15.570	-16.600	-6.920	225.023	224.960	224.663	212.526	202.194	201.414	199.160	195.632	203.832	194.147	190.874	184.653	180.525	178.246	168.640	-9999999999.990	/  /	-9999999999.990	890.000	28162.000	54789.170
"Customers Bancorp Inc"	"CUBI"	"N - New York"	"55  - Financials"	"55101010 - Banks"	1.610	30.942	5.100	8.000	-11.000	2.000	15.000	26.000	87.800	299.000	2901.000	3502.000	1047.300	-0.030	31.370	41.210	41.200	-6.890	-10.910	-23.800	10.300	25.100	52.990	-44.220	11/28/2022	76.130	29.210	93.490	-10.010	-10.200	-24.950	-35.730	-11.100	32.456	32.713	32.957	32.629	32.450	32.280	31.884	31.640	32.312	31.507	31.184	31.570	30.659	27.596	26.845	-9999999999.990	05/22/2014	1.100	209.000	6138.000	9627.450
"Cue Biopharma Inc"	"CUE"	"M - Nasdaq"	"56  - Healthcare"	"56202010 - Biotechnology & Medical Research"	1.790	33.495	2.100	3.000	41.000	2.000	96.000	54.000	36.500	91.000	647.000	1915.000	124.600	0.120	3.530	19.160	26.400	32.710	24.300	-8.550	-33.200	-11.970	76.760	-72.470	11/28/2022	13.380	2.180	127.820	28.250	25.280	-9.930	-68.280	-10.100	35.383	35.357	32.636	31.948	31.515	31.234	30.435	30.300	31.285	28.689	22.042	20.134	16.641	16.641	16.641	-9999999999.990	/  /	-9999999999.990	178.000	3379.000	596.390
"Carnival plc (ADR)"	"CUK"	"N - New York"	"53  - Consumer Cyclicals"	"53301010 - Hotels, Motels & Cruise Lines"	2.170	144.247	0.100	1.000	15.000	0.000	15.000	0.000	20.800	82.000	9981.000	3768.000	12113.100	0.000	8.430	30.870	38.100	4.590	-4.210	-34.850	-41.700	-23.460	72.040	-48.850	11/28/2022	22.120	5.430	107.090	1.080	-3.450	-35.830	-41.060	-9.490	1185.000	1140.000	1137.000	1132.000	1133.000	1132.000	1095.000	919.000	1123.000	775.000	690.000	709.000	722.000	745.000	777.000	1.000	/  /	-9999999999.990	2077.000	58798.000	24783.360
"Culp, Inc."	"CULP"	"N - New York"	"53  - Consumer Cyclicals"	"53202010 - Textiles & Leather Goods"	1.210	10.950	3.800	13.000	97.000	3.000	101.000	5.000	62.600	56.000	624.000	798.000	63.000	0.790	5.130	28.690	44.400	2.190	5.340	-7.570	-31.700	-27.670	44.590	-51.050	11/28/2022	11.550	3.945	108.270	-1.240	6.170	-8.960	-43.600	-9.300	12.238	12.221	12.212	12.223	12.313	12.309	12.305	12.298	12.242	12.300	12.378	12.462	12.431	12.312	12.302	-9999999999.990	01/12/1994	1.500	27.000	560.000	143.640
"Curiositystream Inc"	"CURI"	"M - Nasdaq"	"57  - Technology"	"57201030 - Online Services"	-9999999999.990	28.071	0.400	0.000	-19.000	3.000	0.000	19.000	9.400	76.000	283.000	1261.000	70.200	-0.040	1.300	5.420	17.400	5.690	-28.180	-17.720	-9999999999.990	-9999999999.990	-9999999999.990	-82.360	11/28/2022	7.450	1.120	85.810	2.140	-27.610	-18.960	-79.680	-27.100	52.793	52.775	52.750	52.655	52.592	52.567	48.071	39.542	51.482	18.932	3.536	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	106.000	2647.000	172.060
"Curo Group Holdings Corp"	"CURO"	"N - New York"	"55  - Financials"	"55101030 - Consumer Lending"	2.720	21.374	3.500	12.000	375.000	3.000	390.000	15.000	37.200	127.000	863.000	1522.000	128.300	0.930	3.200	15.380	17.900	-38.100	-53.690	-61.400	-38.300	-13.450	83.380	-81.820	11/28/2022	17.900	2.965	60.630	-40.180	-53.320	-61.980	-79.050	-35.400	40.479	40.341	40.368	40.243	41.220	41.655	41.618	41.030	41.155	40.886	44.685	45.815	44.561	44.561	44.561	-9999999999.990	/  /	-9999999999.990	161.000	2919.000	467.040
"Torrid Holdings Inc"	"CURV"	"N - New York"	"53  - Consumer Cyclicals"	"53403040 - Retailers - Apparel & Accessories"	-9999999999.990	93.029	4.900	6.000	352.000	6.000	415.000	63.000	84.100	97.000	567.000	1927.000	404.100	0.340	3.810	11.480	21.900	-22.720	-38.450	-36.610	-9999999999.990	-9999999999.990	-9999999999.990	-77.590	11/28/2022	17.380	3.670	84.980	-25.310	-37.960	-37.560	-74.180	-28.400	103.836	106.226	109.451	110.078	110.080	110.000	-9999999999.990	-9999999999.990	109.886	110.000	110.000	110.000	110.000	110.000	-9999999999.990	-9999999999.990	/  /	-9999999999.990	95.000	4489.000	855.150
"Cutera, Inc."	"CUTR"	"M - Nasdaq"	"56  - Healthcare"	"56101010 - Advanced Medical Equipment & Technology"	1.690	19.105	2.000	5.000	2.000	3.000	13.000	10.000	-9999999999.990	256.000	2851.000	3016.000	849.500	0.010	42.330	56.910	56.900	-7.920	-11.850	-12.180	3.400	29.930	77.240	6.200	11/28/2022	74.380	31.620	95.640	-11.010	-11.150	-13.500	22.350	4.350	19.593	18.700	18.080	17.984	17.945	17.862	17.768	17.660	17.891	16.691	14.096	13.771	13.873	13.225	13.960	-9999999999.990	/  /	-9999999999.990	261.000	5914.000	12516.980
"Cousins Properties Inc"	"CUZ"	"N - New York"	"60  - Real Estate"	"60102020 - REITs - Commercial"	1.070	150.660	0.300	8.000	45.000	0.000	45.000	0.000	-9999999999.990	425.000	12713.000	10631.000	3943.300	0.030	25.350	59.770	59.800	6.690	-8.050	-27.010	-14.500	-11.030	30.380	-34.240	11/28/2022	42.410	21.720	95.430	3.110	-7.330	-28.110	-24.240	-6.170	151.435	148.837	148.739	148.687	148.688	148.665	148.624	148.565	148.666	148.277	128.060	105.076	103.903	63.474	53.957	-9999999999.990	06/17/2019	0.250	932.000	25705.000	32581.090
"CureVac BV"	"CVAC"	"M - Nasdaq"	"56  - Healthcare"	"56202010 - Biotechnology & Medical Research"	-9999999999.990	88.880	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	0.000	0.000	19.900	153.000	1001.000	2166.000	1421.400	-9999999999.990	7.020	4.620	14.000	-3.570	-32.370	-63.720	-9999999999.990	-9999999999.990	-9999999999.990	-84.110	11/28/2022	50.090	6.900	71.840	-6.810	-31.840	-64.270	-81.690	-29.600	189.565	187.053	187.031	191.375	-9999999999.990	-9999999999.990	184.085	187.938	187.121	180.461	176.460	176.460	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	527.000	7076.000	2483.680
"CVB Financial Corp."	"CVBF"	"M - Nasdaq"	"55  - Financials"	"55101010 - Banks"	0.390	132.325	0.300	3.000	0.000	7.000	23.000	23.000	74.200	324.000	3615.000	5293.000	3962.200	0.000	28.080	96.000	96.000	-2.230	5.520	12.860	9.500	11.250	20.830	43.190	11/28/2022	29.250	19.000	105.410	-5.510	6.360	11.160	64.980	12.510	138.888	139.406	144.725	134.982	135.200	135.286	135.175	135.017	135.165	136.031	139.757	121.670	109.409	107.282	105.715	-9999999999.990	01/03/2007	1.100	575.000	13365.000	18764.460
"Cavco Industries, Inc."	"CVCO"	"M - Nasdaq"	"53  - Consumer Cyclicals"	"53203010 - Homebuilding"	1.150	8.341	0.700	9.000	12.000	6.000	19.000	8.000	96.300	335.000	729.000	1198.000	1958.900	0.130	218.040	66.630	66.600	-3.810	-11.500	-0.530	2.900	10.710	40.330	-26.750	11/28/2022	327.240	179.470	97.760	-7.030	-10.800	-2.030	-15.600	-5.510	8.904	8.918	9.151	9.174	9.191	9.198	9.209	9.190	9.179	9.189	9.130	9.081	9.024	8.976	8.890	-9999999999.990	02/01/2005	2.000	84.000	1516.000	16527.430
"Central Valley Community Banco"	"CVCY"	"M - Nasdaq"	"55  - Financials"	"55101010 - Banks"	0.780	9.823	13.600	19.000	39.000	1.000	47.000	8.000	48.100	88.000	576.000	626.000	242.900	0.340	20.610	85.910	85.900	10.810	16.050	22.170	-0.800	4.690	32.190	-2.370	11/28/2022	23.990	14.160	116.720	7.090	16.960	20.330	12.480	6.450	11.679	11.665	11.829	11.953	12.008	12.499	12.496	12.482	12.237	12.534	13.415	13.700	12.472	11.331	10.932	-9999999999.990	11/01/2005	2.000	15.000	408.000	420.440
"Cenovus Energy Inc (US)"	"CVE"	"N - New York"	"50  - Energy"	"50102010 - Oil & Gas - Integrated"	2.330	1368.955	0.100	0.000	0.000	0.000	0.000	0.000	73.100	495.000	34489.000	29837.000	39025.400	0.000	19.560	78.520	78.500	-3.170	-1.560	-13.720	32.100	68.430	83.440	57.870	11/28/2022	24.910	10.720	104.800	-6.420	-0.780	-15.020	81.890	16.770	1927.900	1971.300	1989.900	2012.300	2017.600	2017.500	2017.400	1228.900	2016.200	1228.900	1228.800	1228.800	1102.500	833.300	818.700	-9999999999.990	/  /	-9999999999.990	5461.000	162488.000	158913.260
"Civeo Corp"	"CVEO"	"N - New York"	"60  - Real Estate"	"60101010 - Real Estate Rental, Development & Operations"	2.750	12.614	0.600	1.000	-429.000	3.000	1.000	430.000	75.800	73.000	630.000	447.000	396.800	-3.080	28.490	88.860	88.900	-8.100	-3.950	-0.900	37.900	70.670	87.030	30.210	11/28/2022	32.060	17.690	100.660	-11.180	-3.190	-2.400	50.020	9.210	13.932	14.148	14.096	14.163	14.277	14.278	14.211	14.161	14.232	14.129	13.921	13.102	10.697	8.918	8.883	-9999999999.990	11/20/2020	0.083	22.000	595.000	847.580
"Commercial Vehicle Group, Inc."	"CVGI"	"M - Nasdaq"	"53  - Consumer Cyclicals"	"53101020 - Auto, Truck & Motorcycle Parts"	3.110	31.687	0.400	1.000	24.000	1.000	34.000	10.000	59.300	88.000	998.000	1690.000	215.900	0.070	6.410	47.100	70.400	27.180	-3.610	-4.610	-3.500	38.190	92.250	-28.700	11/28/2022	9.105	4.030	106.770	22.920	-2.850	-6.050	-17.850	-4.240	32.460	32.237	32.065	31.708	31.570	31.458	31.264	31.090	31.501	30.943	30.602	30.277	29.942	29.530	29.209	-9999999999.990	/  /	-9999999999.990	70.000	2542.000	814.710
"Calavo Growers, Inc."	"CVGW"	"M - Nasdaq"	"54  - Consumer Non-Cyclicals"	"54102020 - Food Processing"	0.640	17.075	0.500	3.000	2.000	3.000	5.000	3.000	76.800	243.000	753.000	913.000	643.800	0.010	36.090	42.260	79.300	4.340	-15.500	8.310	-26.000	-23.750	34.150	-13.540	11/28/2022	45.500	28.760	95.610	0.840	-14.830	6.680	-0.380	-1.480	17.667	17.664	17.653	17.636	17.630	17.619	17.599	17.582	17.621	17.564	17.519	17.477	17.416	17.347	17.295	-9999999999.990	/  /	-9999999999.990	73.000	1957.000	3531.410
"CVR Energy, Inc."	"CVI"	"N - New York"	"50  - Energy"	"50102030 - Oil & Gas - Refining and Marketing"	1.530	100.524	-9999999999.990	0.000	0.000	0.000	0.000	0.000	97.800	265.000	4299.000	6034.000	4031.300	0.000	38.970	89.360	89.400	-0.230	9.680	11.890	3.800	26.960	70.170	147.270	11/28/2022	43.610	14.510	113.110	-3.580	10.550	10.200	184.890	32.870	100.500	100.500	100.500	100.500	100.500	100.500	100.500	100.500	100.500	100.500	100.500	92.500	86.800	86.800	86.800	-9999999999.990	/  /	-9999999999.990	641.000	16961.000	33048.510
"Churchill Capital Corp VII"	"CVII"	"N - New York"	"55  - Financials"	"55601010 - Investment Holding Companies"	-9999999999.990	138.000	-9999999999.990	0.000	0.000	0.000	0.000	0.000	91.200	162.000	32317.000	20541.000	1716.400	0.000	9.970	99.600	99.600	0.100	1.840	2.000	-9999999999.990	-9999999999.990	-9999999999.990	1.630	11/28/2022	10.010	9.680	101.180	-3.260	2.640	0.460	17.090	3.690	172.500	172.500	172.500	172.500	172.500	45.680	36.948	-9999999999.990	172.500	150.000	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	270.000	14016.000	6986.980
"Covenant Logistics Group Inc"	"CVLG"	"M - Nasdaq"	"52  - Industrials"	"52405030 - Freight & Logistics - Ground"	1.450	7.705	3.500	5.000	-226.000	6.000	24.000	250.000	69.600	171.000	828.000	633.000	517.500	-1.570	37.740	93.490	93.500	-0.260	30.500	71.780	41.100	49.130	55.230	40.720	11/28/2022	40.370	17.230	118.580	-3.610	31.530	69.200	62.120	18.430	14.405	15.514	16.602	16.716	16.782	16.765	16.954	17.127	16.803	17.358	18.435	18.340	18.279	18.182	18.145	-9999999999.990	/  /	-9999999999.990	96.000	2747.000	5183.590
"CommVault Systems, Inc."	"CVLT"	"M - Nasdaq"	"57  - Technology"	"57201020 - Software"	0.570	44.072	1.900	9.000	-4.000	7.000	45.000	50.000	96.200	368.000	2153.000	2733.000	2941.300	-0.010	65.050	77.240	91.800	6.830	19.050	4.410	8.700	12.650	29.640	1.030	11/28/2022	70.880	50.260	110.800	3.250	19.990	2.840	16.390	7.390	44.759	44.743	44.612	45.242	45.743	46.180	46.883	47.013	45.443	46.652	45.793	45.827	45.242	44.700	45.159	-9999999999.990	/  /	-9999999999.990	391.000	6379.000	20747.700
"Codorus Valley Bancorp, Inc."	"CVLY"	"M - Nasdaq"	"55  - Financials"	"55101010 - Banks"	0.550	8.518	1.700	12.000	19.000	6.000	24.000	6.000	42.600	57.000	541.000	994.000	225.000	0.200	23.540	96.160	96.200	10.100	16.130	1.030	3.100	7.310	29.130	8.530	11/28/2022	24.480	18.660	110.130	6.410	17.050	-0.490	25.040	8.570	9.545	9.532	9.486	9.505	9.699	9.816	9.842	9.806	9.715	9.782	9.863	9.857	9.780	9.695	7.588	-9999999999.990	10/21/2019	1.050	13.000	562.000	661.470
"CEL-SCI Corporation"	"CVM"	"A - American"	"56  - Healthcare"	"56201040 - Pharmaceuticals"	1.700	41.675	3.700	4.000	8.000	0.000	8.000	0.000	15.200	105.000	278.000	1596.000	131.000	0.020	2.940	7.190	27.900	-15.270	-25.760	-15.760	-27.200	19.550	108.860	-71.230	11/28/2022	10.530	2.490	81.030	-18.120	-25.170	-17.030	-66.860	-22.200	43.175	43.123	43.078	42.926	41.021	40.047	38.670	38.346	40.662	36.759	31.174	17.005	7.892	4.866	3.301	-9999999999.990	06/15/2017	0.040	163.000	3064.000	450.410
"Carvana Co"	"CVNA"	"N - New York"	"53  - Consumer Cyclicals"	"53403010 - Retailers - Auto Vehicles, Parts & Service"	2.360	95.901	4.600	9.000	2473.000	8.000	2496.000	23.000	-9999999999.990	418.000	23325.000	20863.000	1505.100	2.340	7.470	1.980	2.500	-44.790	-78.160	-77.930	-57.200	-41.350	82.870	-97.430	11/28/2022	296.700	6.500	35.570	-46.640	-77.990	-78.260	-97.040	-53.400	105.857	101.450	90.095	86.939	84.779	81.398	78.103	73.192	82.805	64.981	46.847	30.043	15.241	15.000	15.000	-9999999999.990	/  /	-9999999999.990	17358.000	309484.000	115592.270
"CVRx Inc"	"CVRX"	"M - Nasdaq"	"56  - Healthcare"	"56101020 - Medical Equipment, Supplies & Distribution"	-9999999999.990	18.444	0.100	1.000	10.000	0.000	10.000	0.000	68.800	58.000	436.000	1234.000	257.100	0.050	11.600	40.000	83.200	15.080	54.260	92.050	-9999999999.990	-9999999999.990	-9999999999.990	-10.430	11/28/2022	13.935	4.600	131.070	11.220	55.470	89.160	3.200	17.270	20.577	20.505	20.453	20.478	19.295	19.295	19.295	-9999999999.990	20.478	19.295	19.295	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	28.000	1021.000	592.180
"CVS Health Corp"	"CVS"	"N - New York"	"56  - Healthcare"	"56102010 - Healthcare Facilities & Services"	0.670	1309.006	0.100	12.000	140.000	3.000	432.000	292.000	80.600	2920.000	39894.000	34764.000	133052.300	0.010	100.410	90.260	90.300	6.030	0.080	2.410	10.100	12.100	22.780	9.710	11/28/2022	111.250	86.280	104.420	2.470	0.870	0.870	26.410	5.310	1315.000	1313.000	1312.000	1322.000	1321.000	1319.000	1313.000	1312.000	1319.000	1309.000	1301.000	1044.000	1020.000	1073.000	1118.000	-9999999999.990	06/07/2005	2.000	5241.000	125721.000	631182.280
"Cvent Holding Corp"	"CVT"	"M - Nasdaq"	"57  - Technology"	"57201020 - Software"	-9999999999.990	465.522	0.100	2.000	21.000	1.000	23.000	2.000	94.700	111.000	5043.000	4807.000	2646.200	0.000	5.280	36.110	48.200	-9.740	-0.190	-4.870	-9999999999.990	-9999999999.990	-9999999999.990	-47.150	11/28/2022	10.963	3.300	98.080	-12.770	0.600	-6.300	-39.110	-7.700	483.592	481.624	481.144	239.405	481.122	-9999999999.990	-9999999999.990	-9999999999.990	420.693	481.122	481.122	481.122	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	321.000	12116.000	3198.620
"CPI Aerostructures, Inc."	"CVU"	"A - American"	"52  - Industrials"	"52101010 - Aerospace & Defense"	1.710	10.670	-9999999999.990	1.000	27.000	0.000	27.000	0.000	14.700	5.000	411.000	2.000	40.000	0.220	3.113	44.470	90.200	29.180	107.550	95.810	-23.300	9.550	88.800	1.540	11/28/2022	3.450	0.860	171.310	24.850	109.190	92.860	16.990	67.930	12.302	12.439	12.363	12.314	12.287	12.188	11.983	11.950	12.194	11.884	11.808	9.481	8.831	8.656	8.553	-9999999999.990	06/23/1999	0.333	69.000	703.000	109.420
"CVD Equipment Corporation"	"CVV"	"M - Nasdaq"	"52  - Industrials"	"52102010 - Industrial Machinery & Equipment"	1.270	5.656	2.800	5.000	76.000	0.000	76.000	0.000	18.400	23.000	18.000	27.000	35.600	1.140	5.200	66.410	79.000	-18.240	-6.210	24.250	16.400	34.450	63.690	14.540	11/28/2022	6.580	3.680	100.530	-20.980	-5.460	22.380	31.960	5.780	6.737	6.729	6.725	6.702	6.686	6.684	6.680	6.660	6.688	6.640	6.562	6.496	6.376	6.286	6.175	-9999999999.990	/  /	-9999999999.990	21.000	334.000	86.840
"Chevron Corporation"	"CVX"	"N - New York"	"50  - Energy"	"50102020 - Oil & Gas - Exploration and Production"	1.200	1932.053	0.000	7.000	-1.000	7.000	611.000	612.000	72.000	3669.000	52017.000	62084.000	355209.400	0.000	178.360	94.030	94.000	-1.400	8.340	0.050	15.000	21.650	39.990	55.760	11/28/2022	189.680	110.730	110.380	-4.710	9.200	-1.460	79.460	15.910	1932.238	1947.703	1935.668	1915.478	1918.006	1917.536	1912.925	1910.911	1916.000	1870.000	1882.000	1898.000	1883.000	1873.000	1867.000	-9999999999.990	09/13/2004	2.000	7470.000	189172.000	1687035.900
"Curtiss-Wright Corp."	"CW"	"N - New York"	"52  - Industrials"	"52101010 - Aerospace & Defense"	1.280	37.969	0.200	8.000	1.000	0.000	1.000	0.000	87.600	461.000	2223.000	1299.000	6869.700	0.000	177.690	98.560	98.600	5.880	19.370	22.980	9.000	15.080	37.060	38.260	11/28/2022	180.280	123.840	117.500	2.320	20.310	21.130	59.290	14.140	38.368	38.429	38.456	39.073	40.769	40.915	40.933	41.174	40.417	41.738	42.739	43.892	44.182	44.389	46.624	-9999999999.990	04/24/2006	2.000	147.000	4345.000	38603.150
"Clearwater Analytics Holdings"	"CWAN"	"N - New York"	"57  - Technology"	"57201020 - Software"	-9999999999.990	58.995	0.200	11.000	793.000	7.000	1171.000	379.000	-9999999999.990	129.000	6585.000	4077.000	4359.300	0.420	17.900	64.670	76.500	9.880	19.890	16.610	-9999999999.990	-9999999999.990	-9999999999.990	-20.130	11/28/2022	23.390	11.230	117.760	6.200	20.840	14.860	-7.970	3.190	187.825	185.781	178.518	236.561	235.979	235.979	-9999999999.990	-9999999999.990	236.561	231.479	231.479	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	-9999999999.990	/  /	-9999999999.990	284.000	7843.000	7019.490
"CohBar Inc"	"CWBR"	"M - Nasdaq"	"56  - Healthcare"	"56202010 - Biotechnology & Medical Research"	2.000	2.469	0.200	2.000	5.000	0.000	5.000	0.000	7.200	24.000	53.000	73.000	4.500	0.180	1.510	2.220	9.300	-29.440	-69.500	-74.390	-69.400	-68.360	105.540	-90.290	11/28/2022	16.200	1.510	41.080	-31.810	-69.250	-74.770	-88.810	-44.100	2.903	2.899	2.891	2.640	2.130	2.062	2.052	1.951	2.221	1.627	1.427	1.375	1.249	1.104	1.068	-9999999999.990	09/23/2022	0.033	12.000	782.000	59.040
"Consolidated Water Co. Ltd."	"CWCO"	"M - Nasdaq"	"59  - Utilities"	"59103010 - Utilities - Water & Related"	0.240	14.481	2.200	1.000	-16.000	3.000	0.000	17.000	53.100	113.000	1112.000	1737.000	221.300	-0.110	14.270	69.340	69.300	-22.280	-13.720	3.860	-5.100	0.030	30.480	27.300	11/28/2022	20.580	9.010	90.830	-24.890	-13.040	2.290	46.660	8.350	15.291	15.286	15.286	15.243	15.209	15.202	15.202	15.127	15.214	15.119	15.026	14.963	14.897	14.810	14.742	-9999999999.990	08/25/2005	2.000	228.000	3421.000	2440.880
"Clearway Energy Inc"	"CWEN.A"	"N - New York"	"59  - Utilities"	"59101020 - Utilities - Independent Power Producers"	0.820	116.224	0.100	2.000	-10.000	1.000	0.000	11.000	80.200	239.000	1853.000	2448.000	7086.700	-0.010	32.810	84.890	84.900	1.490	-6.310	-1.800	20.000	22.150	27.640	-6.260	11/28/2022	38.650	27.589	100.840	-1.920	-5.570	-3.270	8.000	0.930	117.000	117.000	117.000	117.000	117.000	117.000	117.000	115.000	117.000	115.000	109.000	104.000	99.000	98.000	84.000	-9999999999.990	/  /	-9999999999.990	147.000	3135.000	5142.970
"Crimson Wine Group Ltd"	"CWGL"	"O - Over the counter"	"54  - Consumer Non-Cyclicals"	"54101020 - Distillers & Wineries"	0.390	15.348	10.200	3.000	344.000	0.000	344.000	0.000	29.800	16.000	31.000	12.000	139.100	1.540	6.200	59.160	69.500	4.200	-12.680	-17.330	-3.500	-0.500	25.060	-27.060	11/28/2022	8.920	5.780	92.260	0.710	-11.990	-18.580	-15.960	-5.880	22.349	22.450	22.524	22.521	22.524	22.943	23.243	23.243	22.806	23.243	23.513	23.897	23.997	24.124	24.434	-9999999999.990	/  /	-9999999999.990	144.000	657.000	203.670
"Camping World Holdings Inc"	"CWH"	"N - New York"	"53  - Consumer Cyclicals"	"53403010 - Retailers - Auto Vehicles, Parts & Service"	2.600	38.563	3.900	1.000	-60.000	4.000	38.000	98.000	76.100	312.000	3950.000	4630.000	2334.100	-0.140	26.640	54.150	57.000	-4.280	-14.920	-2.850	30.300	69.790	105.530	-41.810	11/28/2022	46.770	20.850	100.820	-7.490	-14.240	-4.310	-32.960	-8.900	41.985	41.737	43.553	44.820	45.628	45.983	43.584	42.464	45.009	39.383	37.310	36.985	26.622	18.766	80.430	-9999999999.990	/  /	-9999999999.990	670.000	18512.000	24657.980
"Cushman & Wakefield PLC"	"CWK"	"N - New York"	"60  - Real Estate"	"60101020 - Real Estate Services"	1.420	162.971	0.200	3.000	-5063.000	4.000	39.000	5103.000	85.600	265.000	7792.000	7214.000	2562.300	-2.240	10.980	46.640	46.600	-4.940	-27.240	-42.660	-17.300	-8.720	44.420	-41.000	11/28/2022	23.540	10.040	81.350	-8.130	-26.660	-43.530	-32.020	-11.200	225.700	225.600	229.100	223.300	223.300	223.000	222.300	221.700	223.000	220.800	217.700	216.600	208.422	208.422	208.422	-9999999999.990	/  /	-9999999999.990	1115.000	29157.000	16007.190
"Casella Waste Systems Inc."	"CWST"	"M - Nasdaq"	"52  - Industrials"	"52203010 - Environmental Services & Equipment"	0.940	50.052	1.100	8.000	-82.000	7.000	30.000	112.000	-9999999999.990	391.000	2546.000	2345.000	4401.600	-0.160	84.930	91.570	91.600	3.810	3.570	16.650	22.100	24.160	28.860	-0.840	11/28/2022	92.750	63.904	106.450	0.330	4.390	14.890	14.240	3.090	51.677	51.642	51.490	51.312	51.389	51.366	51.179	50.449	51.312	48.793	47.226	42.688	41.846	41.233	40.642	-9999999999.990	/  /	-9999999999.990	154.000	4414.000	18744.050
"California Water Service Group"	"CWT"	"N - New York"	"59  - Utilities"	"59103010 - Utilities - Water & Related"	0.440	54.303	0.600	0.000	-11.000	14.000	0.000	11.000	84.300	401.000	2318.000	3849.000	3592.600	-0.020	64.560	89.570	89.600	4.030	7.190	20.160	7.900	10.770	25.440	2.560	11/28/2022	72.080	48.460	109.590	0.540	8.040	18.350	18.160	5.210	54.007	54.007	53.731	53.175	51.823	51.080	50.440	49.994	51.633	49.274	48.168	48.060	48.009	47.953	47.865	-9999999999.990	06/13/2011	2.000	226.000	5639.000	18202.690
